date,hour,time_period,location,latitude,longitude,weather_condition,temperature_c,humidity_pct,wind_speed_kmh,visibility_km,rainfall_mm,congestion_pct,speed_kmh,is_weekend,road_type,is_junction,is_school_zone,flood_risk,risk_score,accident
2022-08-09,0,Early Morning,Pallavaram,12.97284,80.14969,Fog,29.4,75.3,7.5,0.5,0.0,32,46.3,0,Flyover,1,0,0,56.1,0
2022-03-05,6,Night,Tambaram,12.91413,80.13611,Clear,28.4,58.6,2.5,13.3,0.0,60,19.2,1,Flyover,1,0,0,57.8,0
2024-06-13,14,Afternoon,OMR IT Corridor,12.92671,80.22321,Clear,30.3,73.7,8.2,7.3,0.0,44,43.2,0,Industrial,1,0,0,49.4,0
2022-06-08,3,Early Morning,Porur,13.03185,80.16331,Clear,31.0,56.6,11.6,11.6,0.0,31,59.3,0,Industrial,0,0,0,24.1,0
2022-11-11,6,Night,Kathipara,13.00605,80.20225,Heavy Rain,27.8,91.1,32.7,0.7,36.9,100,9.7,0,Industrial,1,0,1,99.0,1
2023-05-23,18,Evening Peak,GST Road,12.97175,80.20237,Clear,29.5,74.2,10.4,7.5,0.0,100,5.0,0,Flyover,0,0,0,78.7,1
2024-09-03,20,Evening Peak,Anna Salai,13.06085,80.25384,Heavy Rain,30.3,84.5,30.9,2.0,15.3,100,5.0,0,Urban,1,0,1,99.0,0
2023-04-10,19,Evening Peak,GST Road,12.97126,80.19563,Clear,33.4,73.7,8.7,14.6,0.0,100,5.0,0,Arterial,1,1,0,72.9,0
2024-08-26,2,Early Morning,Porur,13.04097,80.1593,Clear,28.0,53.4,15.6,9.6,0.0,28,52.2,0,Coastal,0,0,0,22.6,0
2024-08-05,16,Night,Kathipara,13.01039,80.21673,Clear,31.9,68.9,4.4,7.8,0.0,71,19.8,0,Highway,1,0,0,78.9,1
2022-04-20,4,Early Morning,Koyambedu,13.05925,80.19495,Clear,29.7,70.5,14.4,6.7,0.0,28,56.6,0,Highway,0,0,0,37.6,0
2024-08-02,17,Evening Peak,T Nagar,13.04079,80.22662,Heavy Rain,26.9,65.6,23.6,0.6,34.3,100,5.0,0,Coastal,0,0,1,99.0,1
2023-03-04,16,Night,Ambattur,13.12139,80.15052,Clear,27.1,72.7,18.6,11.1,0.0,51,37.1,1,Urban,0,0,0,32.9,0
2022-07-30,12,Afternoon,GST Road,12.96955,80.19014,Clear,21.8,49.9,17.2,10.1,0.0,64,35.4,1,Flyover,0,0,0,51.3,0
2024-12-25,1,Early Morning,T Nagar,13.04294,80.23585,Clear,28.9,47.6,7.2,10.2,0.0,41,42.8,0,Flyover,0,0,0,40.9,0
2024-10-05,1,Early Morning,Pallavaram,12.96783,80.14598,Clear,27.5,45.6,16.9,11.5,0.0,24,61.2,1,Highway,1,0,0,30.8,0
2023-02-21,0,Early Morning,Ambattur,13.10895,80.15263,Clear,35.7,63.5,18.5,13.6,0.0,17,72.5,0,Flyover,0,0,0,18.4,0
2023-06-27,12,Afternoon,Pallavaram,12.96563,80.15554,Clear,23.9,57.1,13.6,8.1,0.0,57,30.2,0,Highway,0,0,0,36.4,0
2023-05-17,6,Night,Pallavaram,12.97008,80.14886,Clear,28.1,45.8,17.9,10.3,0.0,32,59.6,0,Coastal,1,0,0,41.4,0
2023-07-01,2,Early Morning,ECR,12.91189,80.25294,Heavy Rain,24.9,90.5,8.6,0.7,12.4,12,81.6,1,Highway,0,0,0,30.3,0
2024-04-24,17,Evening Peak,Poonamallee,13.04227,80.1482,Clear,31.3,72.7,3.8,10.8,0.0,38,50.8,0,Highway,1,0,0,53.0,0
2022-08-01,19,Evening Peak,Pallavaram,12.95998,80.14992,Light Rain,36.1,78.1,16.0,4.9,4.4,100,5.0,0,Urban,0,0,0,75.2,0
2024-05-01,8,Morning Peak,Ambattur,13.10676,80.15367,Clear,31.2,58.7,12.7,12.0,0.0,77,21.2,0,Arterial,0,0,0,47.1,0
2024-08-09,9,Morning Peak,T Nagar,13.04388,80.23657,Thunderstorm,29.0,71.7,7.4,1.0,54.4,100,5.0,0,Arterial,0,0,1,99.0,1
2024-07-17,12,Afternoon,Velachery,13.00351,80.22011,Clear,32.4,52.2,12.9,9.7,0.0,39,41.3,0,Coastal,1,0,0,50.4,0
2024-11-17,11,Afternoon,OMR IT Corridor,12.91843,80.21989,Heavy Rain,32.5,63.7,19.9,0.9,39.4,92,6.5,1,Industrial,0,0,1,99.0,1
2022-12-18,15,Night,Manali,13.16873,80.25596,Clear,25.5,46.8,10.7,10.2,0.0,38,43.0,1,Arterial,1,0,0,48.2,0
2023-09-11,20,Evening Peak,ECR,12.89978,80.25823,Light Rain,25.8,72.1,18.3,3.2,8.7,35,55.1,0,Flyover,1,0,0,55.4,0
2022-04-23,7,Night,GST Road,12.96588,80.19409,Clear,27.4,47.5,12.7,14.4,0.0,38,47.7,1,Coastal,0,0,0,31.3,0
2022-04-27,17,Evening Peak,Pallavaram,12.97256,80.14473,Clear,34.7,65.3,3.2,10.7,0.0,95,5.0,0,Flyover,0,0,0,53.5,0
2022-06-26,18,Evening Peak,Adyar,12.9993,80.25715,Clear,31.9,47.2,14.5,13.0,0.0,84,12.3,1,Arterial,0,0,0,56.3,0
2022-10-23,9,Morning Peak,Manali,13.17151,80.25145,Clear,29.2,70.1,14.7,12.2,0.0,67,30.7,1,Coastal,0,0,0,41.0,0
2022-10-04,9,Morning Peak,Adyar,13.02052,80.26881,Clear,25.2,46.4,12.6,7.5,0.0,80,10.5,0,Flyover,1,0,0,65.5,0
2023-02-11,2,Early Morning,Tambaram,12.92407,80.1307,Fog,31.1,73.6,7.1,0.7,0.0,24,56.1,1,Industrial,0,0,0,40.4,0
2024-03-24,12,Afternoon,Pallavaram,12.96048,80.14841,Clear,28.0,74.6,5.2,6.4,0.0,50,39.2,1,Coastal,1,0,0,51.2,0
2024-06-04,8,Morning Peak,Pallavaram,12.96794,80.15243,Light Rain,26.9,84.0,16.3,2.0,1.3,79,18.5,0,Coastal,0,0,0,65.2,0
2022-07-16,7,Night,Velachery,13.0094,80.22221,Drizzle,27.5,83.4,17.3,6.3,0.3,43,44.8,1,Highway,1,0,0,49.8,0
2023-10-05,11,Afternoon,Ambattur,13.11791,80.15432,Clear,31.7,49.0,4.7,8.3,0.0,53,40.2,0,Highway,1,0,0,49.6,0
2022-07-06,17,Evening Peak,Anna Salai,13.06211,80.25624,Fog,27.6,78.8,12.3,0.7,0.0,100,5.0,0,Highway,1,0,0,94.1,1
2022-06-02,21,Night,Velachery,13.00701,80.21872,Heavy Rain,25.9,63.5,23.5,1.4,38.3,70,25.7,0,Industrial,1,0,1,99.0,1
2022-01-01,6,Night,Pallavaram,12.96555,80.1513,Clear,26.0,73.1,5.0,11.6,0.0,36,43.6,1,Industrial,1,0,0,37.2,0
2023-04-10,22,Night,Porur,13.04232,80.15905,Clear,36.4,48.0,7.6,7.7,0.0,36,49.3,0,Highway,1,1,0,45.0,0
2024-10-22,16,Night,ECR,12.89968,80.25782,Fog,29.9,93.2,4.0,0.6,0.0,17,70.6,0,Industrial,0,0,0,36.6,0
2023-06-15,19,Evening Peak,Porur,13.03382,80.15072,Heavy Rain,27.1,64.0,34.5,0.8,16.4,100,5.0,0,Urban,1,0,1,99.0,0
2023-11-09,14,Afternoon,Ambattur,13.11514,80.16409,Heavy Rain,27.3,76.6,29.3,2.0,26.6,81,12.9,0,Industrial,1,0,1,99.0,1
2022-03-17,5,Night,Tambaram,12.92698,80.13352,Clear,26.8,64.3,5.8,6.1,0.0,38,56.1,0,Flyover,0,1,0,52.6,0
2023-03-08,4,Early Morning,Tambaram,12.92924,80.13475,Clear,25.4,69.9,17.8,13.3,0.0,22,70.8,0,Industrial,1,0,0,33.7,0
2022-03-03,22,Night,Poonamallee,13.04561,80.15098,Clear,26.1,49.1,9.7,12.0,0.0,14,68.8,0,Arterial,1,0,0,23.2,0
2023-08-08,11,Afternoon,T Nagar,13.03836,80.22924,Thunderstorm,30.6,63.7,27.8,1.4,20.7,100,8.1,0,Flyover,0,0,1,99.0,1
2022-03-01,15,Night,T Nagar,13.04147,80.23425,Clear,31.3,68.4,17.9,15.0,0.0,60,25.6,0,Flyover,1,0,0,47.0,0
2024-08-09,7,Night,Poonamallee,13.03781,80.15748,Clear,24.5,46.0,18.6,7.7,0.0,12,75.4,0,Highway,0,0,0,19.4,0
2024-09-10,8,Morning Peak,T Nagar,13.04182,80.23324,Clear,24.5,63.8,11.6,13.2,0.0,100,5.0,0,Flyover,0,0,0,67.8,0
2024-10-22,1,Early Morning,Pallavaram,12.96666,80.15172,Fog,31.0,89.2,6.7,0.4,0.0,32,49.3,0,Urban,1,0,0,56.9,0
2023-02-11,18,Evening Peak,Poonamallee,13.04254,80.15734,Clear,24.8,72.8,8.3,9.9,0.0,47,34.9,1,Industrial,0,0,0,38.9,0
2024-01-01,4,Early Morning,OMR IT Corridor,12.9308,80.21965,Heavy Rain,32.8,75.7,9.2,1.1,14.2,38,50.7,0,Coastal,0,0,0,47.0,0
2023-08-11,0,Early Morning,Poonamallee,13.04759,80.15351,Clear,28.8,55.5,10.0,10.9,0.0,9,67.9,0,Highway,0,0,0,14.6,0
2024-09-02,17,Evening Peak,T Nagar,13.02975,80.23541,Drizzle,25.7,89.9,16.6,5.5,0.3,100,5.0,0,Flyover,1,0,0,78.5,0
2023-04-21,13,Afternoon,Ambattur,13.11639,80.15356,Clear,29.6,64.2,17.8,13.3,0.0,50,30.8,0,Urban,1,0,0,49.9,0
2023-10-31,23,Early Morning,T Nagar,13.0465,80.23334,Clear,31.2,72.7,9.2,13.5,0.0,24,63.0,0,Urban,1,1,0,38.8,0
2023-05-22,10,Morning Peak,Poonamallee,13.05012,80.1534,Clear,31.1,67.9,14.0,12.8,0.0,22,50.7,0,Highway,1,0,0,37.0,0
2023-03-29,13,Afternoon,GST Road,12.97386,80.19744,Clear,25.8,58.9,13.4,6.9,0.0,71,19.9,0,Highway,0,0,0,64.8,0
2024-03-05,23,Early Morning,Ambattur,13.11336,80.15615,Clear,28.6,57.1,4.1,10.7,0.0,14,66.7,0,Industrial,0,0,0,24.6,0
2022-05-15,11,Afternoon,Manali,13.16637,80.24339,Clear,29.3,64.2,13.2,7.1,0.0,47,45.4,1,Urban,1,0,0,55.8,0
2022-07-20,3,Early Morning,Poonamallee,13.0513,80.1542,Thunderstorm,30.4,79.5,30.7,1.0,27.8,39,50.0,0,Highway,1,1,1,74.3,1
2022-06-28,16,Night,Manali,13.16772,80.2629,Clear,24.1,52.5,6.9,8.3,0.0,22,61.0,0,Highway,1,0,0,47.5,0
2024-02-03,2,Early Morning,Ambattur,13.11148,80.15361,Clear,30.6,58.6,17.8,12.2,0.0,28,51.2,1,Coastal,1,0,0,35.8,0
2022-04-18,2,Early Morning,Anna Salai,13.05884,80.25516,Clear,30.6,70.7,2.6,13.1,0.0,35,57.3,0,Flyover,1,1,0,47.1,0
2023-08-24,14,Afternoon,Kathipara,13.00667,80.21649,Clear,26.9,55.5,16.2,9.1,0.0,87,5.0,0,Urban,0,1,0,65.1,1
2022-03-11,6,Night,Koyambedu,13.06972,80.19464,Clear,31.1,68.0,8.3,11.9,0.0,58,32.6,0,Urban,1,1,0,57.2,0
2024-03-07,0,Early Morning,Adyar,13.01309,80.25741,Clear,29.6,49.6,7.4,13.8,0.0,26,62.7,0,Highway,0,0,0,24.7,0
2023-10-30,22,Night,ECR,12.90675,80.24748,Clear,25.5,51.2,6.8,8.8,0.0,7,68.1,0,Coastal,0,0,0,24.5,0
2023-02-14,12,Afternoon,Manali,13.15822,80.2639,Clear,24.6,54.4,19.9,13.6,0.0,46,38.8,0,Flyover,1,0,0,37.7,0
2022-11-05,16,Night,T Nagar,13.04161,80.23298,Clear,28.5,70.6,10.3,13.4,0.0,57,23.4,1,Urban,0,1,0,40.1,0
2023-11-24,15,Night,Koyambedu,13.06502,80.20118,Fog,27.7,64.0,4.2,0.8,0.0,76,16.7,0,Arterial,0,0,0,65.6,1
2023-09-23,8,Morning Peak,Porur,13.03362,80.15668,Light Rain,28.1,75.9,9.3,3.6,3.2,100,5.0,1,Flyover,1,1,0,82.3,1
2024-02-10,16,Night,Manali,13.1737,80.25529,Clear,28.0,68.1,18.5,15.0,0.0,25,68.0,1,Coastal,0,0,0,20.6,0
2022-08-18,19,Evening Peak,Kathipara,13.01247,80.21434,Fog,21.1,87.5,2.3,0.6,0.0,100,5.0,0,Arterial,1,0,0,98.0,1
2023-09-30,19,Evening Peak,Adyar,13.00279,80.25469,Clear,28.4,56.8,18.3,7.1,0.0,80,20.2,1,Arterial,1,0,0,77.0,1
2024-01-22,18,Evening Peak,Velachery,13.00864,80.21702,Heavy Rain,28.2,77.1,24.9,1.0,37.6,100,5.0,0,Urban,0,0,1,99.0,0
2022-10-08,6,Night,Porur,13.02789,80.15522,Heavy Rain,34.0,70.5,33.4,1.3,19.7,56,37.7,1,Industrial,0,0,1,82.8,1
2023-02-04,8,Morning Peak,Kathipara,13.01929,80.21573,Clear,25.0,70.5,7.4,8.7,0.0,100,5.0,1,Industrial,1,0,0,86.5,1
2024-04-06,3,Early Morning,Manali,13.1618,80.26349,Clear,31.0,54.6,14.6,6.4,0.0,18,61.8,1,Arterial,1,0,0,40.9,0
2022-01-17,16,Night,T Nagar,13.03619,80.23738,Clear,27.1,53.5,17.9,7.7,0.0,57,31.1,0,Arterial,1,0,0,64.7,0
2023-07-05,8,Morning Peak,Porur,13.03933,80.15559,Light Rain,26.9,71.7,11.0,2.6,9.3,100,5.0,0,Highway,1,0,1,99.0,1
2024-05-12,10,Morning Peak,Kathipara,13.00221,80.21114,Clear,33.0,65.5,8.1,10.4,0.0,100,5.0,1,Coastal,1,0,0,89.9,0
2022-05-21,8,Morning Peak,Poonamallee,13.04183,80.15534,Clear,35.7,57.3,5.0,14.3,0.0,22,59.8,1,Arterial,1,0,0,37.2,0
2022-01-16,8,Morning Peak,Porur,13.04364,80.15708,Light Rain,28.5,82.7,10.2,2.9,2.0,100,5.0,1,Industrial,0,0,0,68.9,1
2024-07-21,19,Evening Peak,Pallavaram,12.96332,80.14493,Clear,28.8,52.9,9.6,6.8,0.0,70,20.9,1,Arterial,0,0,0,66.7,0
2022-11-15,1,Early Morning,Poonamallee,13.04551,80.14654,Light Rain,25.8,80.3,15.2,5.0,10.0,9,77.9,0,Arterial,0,0,0,21.1,0
2024-08-06,15,Night,OMR IT Corridor,12.93534,80.22625,Clear,31.6,61.3,16.3,8.0,0.0,41,43.9,0,Coastal,0,1,0,34.0,0
2024-02-11,9,Morning Peak,Tambaram,12.92386,80.12957,Clear,25.9,62.1,15.3,6.2,0.0,100,5.0,1,Urban,1,0,0,77.3,1
2024-03-24,6,Night,Poonamallee,13.05267,80.1574,Clear,25.6,61.6,17.4,12.0,0.0,14,68.4,1,Highway,1,0,0,32.3,0
2024-07-04,22,Night,Poonamallee,13.04732,80.14826,Heavy Rain,24.7,67.7,32.6,0.8,12.4,32,51.0,0,Coastal,0,0,0,49.5,0
2022-10-13,18,Evening Peak,Pallavaram,12.961,80.14545,Clear,26.9,51.6,11.3,6.6,0.0,94,5.0,0,Flyover,1,0,0,80.2,1
2022-02-17,16,Night,ECR,12.90167,80.24669,Light Rain,29.8,89.3,17.3,5.1,8.0,6,71.2,0,Highway,1,0,0,47.0,0
2024-08-07,13,Afternoon,Ambattur,13.11314,80.15571,Heavy Rain,29.8,72.3,13.1,2.0,27.5,84,15.3,0,Coastal,0,1,1,95.7,1
2024-03-31,22,Night,Ambattur,13.11167,80.14888,Clear,26.9,71.8,4.4,13.2,0.0,30,48.3,1,Urban,1,1,0,37.1,0
2023-10-18,0,Early Morning,ECR,12.88367,80.25632,Thunderstorm,30.1,89.0,30.5,1.2,53.6,17,61.5,0,Coastal,1,0,1,83.1,1
2023-03-03,1,Early Morning,Poonamallee,13.05344,80.15813,Clear,27.4,57.5,18.7,12.5,0.0,9,69.4,0,Industrial,1,0,0,22.8,0
2024-05-31,12,Afternoon,Pallavaram,12.9603,80.15136,Clear,30.9,73.4,11.9,7.3,0.0,37,38.4,0,Flyover,1,0,0,46.5,0
2024-04-07,18,Evening Peak,T Nagar,13.03672,80.24313,Drizzle,30.4,80.6,3.8,6.8,1.4,100,5.0,1,Coastal,1,0,0,83.9,1
2024-04-10,1,Early Morning,Pallavaram,12.96422,80.15909,Clear,32.2,49.4,18.2,13.8,0.0,6,77.5,0,Urban,0,1,0,21.9,0
2024-08-19,21,Night,Pallavaram,12.96477,80.15002,Clear,30.2,45.3,3.4,10.0,0.0,44,39.3,0,Industrial,0,0,0,37.3,0
2023-02-12,17,Evening Peak,Anna Salai,13.05596,80.24852,Clear,29.0,58.3,19.4,12.7,0.0,100,5.0,1,Flyover,1,0,0,79.7,1
2022-09-11,0,Early Morning,Anna Salai,13.05781,80.2579,Clear,24.8,72.5,7.6,10.3,0.0,20,70.5,1,Industrial,1,0,0,49.2,0
2024-01-11,18,Evening Peak,Porur,13.03279,80.14788,Fog,23.0,63.4,5.3,0.9,0.0,100,5.0,0,Arterial,1,0,0,82.7,1
2024-07-20,17,Evening Peak,Manali,13.17185,80.26337,Clear,25.8,54.4,16.0,7.8,0.0,75,27.5,1,Flyover,0,0,0,41.3,0
2024-01-06,3,Early Morning,Koyambedu,13.06788,80.19304,Clear,29.8,62.3,5.5,10.5,0.0,34,51.2,1,Industrial,0,0,0,34.7,0
2023-08-13,12,Afternoon,Koyambedu,13.06699,80.19143,Clear,27.0,68.1,7.8,13.9,0.0,69,24.8,1,Urban,1,0,0,57.6,0
2023-03-30,17,Evening Peak,Porur,13.0296,80.16059,Drizzle,27.8,86.3,5.6,4.4,0.4,90,16.6,0,Industrial,0,0,0,65.6,0
2024-11-06,6,Night,Velachery,13.00473,80.22536,Fog,25.4,62.1,6.9,0.4,0.0,57,38.0,0,Arterial,1,0,0,60.3,0
2024-01-27,23,Early Morning,Pallavaram,12.97107,80.14952,Clear,27.5,52.9,15.6,14.4,0.0,27,64.2,1,Urban,0,1,0,12.1,0
2022-09-21,19,Evening Peak,Porur,13.03759,80.16635,Heavy Rain,28.4,90.8,32.6,0.6,19.7,100,12.2,0,Highway,0,0,1,99.0,1
2022-11-03,10,Morning Peak,Ambattur,13.11559,80.15724,Fog,27.3,64.1,7.8,0.3,0.0,100,5.0,0,Coastal,0,0,0,82.0,1
2024-12-01,13,Afternoon,Anna Salai,13.06931,80.25929,Thunderstorm,33.4,65.4,25.6,1.0,22.8,100,5.0,1,Industrial,0,0,1,99.0,1
2023-07-12,18,Evening Peak,Ambattur,13.12151,80.15127,Fog,28.3,74.4,12.5,0.5,0.0,100,5.0,0,Highway,1,0,0,79.1,0
2023-07-15,9,Morning Peak,Anna Salai,13.06063,80.25758,Clear,33.7,47.0,16.9,14.6,0.0,100,5.0,1,Industrial,1,1,0,78.6,1
2024-08-30,21,Night,Ambattur,13.12008,80.16807,Light Rain,21.7,82.5,6.6,5.5,4.4,52,35.3,0,Flyover,1,0,0,62.1,0
2023-11-13,15,Night,Poonamallee,13.04421,80.1498,Light Rain,26.6,63.3,3.1,3.6,4.1,28,64.7,0,Arterial,0,0,0,29.6,0
2022-04-09,20,Evening Peak,Anna Salai,13.06528,80.25878,Drizzle,35.3,63.7,3.2,5.2,1.2,100,5.0,1,Coastal,1,0,0,81.3,1
2022-11-02,8,Morning Peak,Ambattur,13.12069,80.15248,Clear,23.9,58.1,5.1,8.9,0.0,71,24.8,0,Highway,0,0,0,60.1,0
2024-03-17,1,Early Morning,Porur,13.02998,80.14776,Clear,28.2,55.8,19.2,13.7,0.0,35,54.6,1,Urban,1,0,0,31.9,0
2023-02-01,19,Evening Peak,Anna Salai,13.06151,80.25149,Clear,25.2,64.0,9.4,12.5,0.0,100,5.1,0,Coastal,0,0,0,70.3,0
2024-05-20,14,Afternoon,Poonamallee,13.04663,80.15519,Clear,31.7,68.8,11.3,8.1,0.0,19,62.6,0,Highway,1,1,0,38.0,0
2023-04-29,10,Morning Peak,GST Road,12.97022,80.1999,Clear,31.3,58.5,10.2,7.7,0.0,92,10.8,1,Coastal,0,0,0,60.9,0
2023-11-19,9,Morning Peak,Velachery,12.99626,80.21732,Light Rain,29.4,67.4,15.7,3.9,8.8,90,18.1,1,Industrial,1,0,1,98.3,1
2024-09-20,4,Early Morning,Manali,13.16765,80.2589,Clear,33.6,60.3,9.4,14.9,0.0,7,73.9,0,Flyover,0,0,0,11.9,0
2023-03-22,21,Night,GST Road,12.97202,80.20202,Clear,26.8,58.9,2.3,11.7,0.0,59,28.5,0,Coastal,0,0,0,45.1,0
2023-01-04,8,Morning Peak,Porur,13.03216,80.15265,Drizzle,27.0,60.5,3.5,5.8,2.0,100,5.0,0,Urban,0,0,0,64.5,0
2024-08-05,10,Morning Peak,OMR IT Corridor,12.92901,80.2181,Fog,28.6,80.7,13.6,0.3,0.0,100,5.0,0,Coastal,1,0,0,76.0,1
2022-11-08,6,Night,Ambattur,13.10993,80.15556,Light Rain,30.1,88.0,7.9,2.0,2.0,44,48.0,0,Flyover,0,0,0,38.5,0
2023-05-25,15,Night,Porur,13.03292,80.15684,Fog,26.7,87.3,10.1,0.7,0.0,55,36.7,0,Flyover,1,0,0,61.0,0
2022-11-19,15,Night,Kathipara,13.01193,80.21194,Fog,28.7,87.9,4.3,0.4,0.0,81,22.6,1,Flyover,0,0,0,56.0,0
2022-08-15,19,Evening Peak,GST Road,12.96384,80.19953,Thunderstorm,29.0,94.9,23.6,0.7,41.2,100,5.0,0,Flyover,1,0,1,99.0,1
2024-09-09,4,Early Morning,Tambaram,12.92249,80.13014,Heavy Rain,29.3,77.0,34.6,1.3,23.1,32,48.8,0,Urban,1,0,1,88.2,1
2023-05-09,8,Morning Peak,ECR,12.9089,80.25456,Clear,36.3,52.1,9.2,11.5,0.0,29,64.8,0,Industrial,0,0,0,32.8,0
2022-02-09,21,Night,Anna Salai,13.06448,80.26429,Clear,26.2,51.3,18.7,12.6,0.0,51,37.9,0,Arterial,0,0,0,48.4,0
2023-10-25,7,Night,Poonamallee,13.03483,80.14932,Thunderstorm,28.2,75.1,27.6,1.5,30.5,41,47.7,0,Highway,0,0,1,82.2,0
2022-07-17,13,Afternoon,Koyambedu,13.05982,80.1906,Heavy Rain,31.3,92.4,5.6,1.8,31.7,100,5.0,1,Coastal,1,0,1,99.0,1
2024-11-10,5,Night,ECR,12.90374,80.24684,Thunderstorm,25.2,78.2,10.1,0.8,58.3,25,63.7,1,Highway,0,0,1,81.1,1
2024-09-05,12,Afternoon,ECR,12.90499,80.24406,Clear,31.7,72.1,15.4,12.0,0.0,34,66.9,0,Industrial,1,0,0,41.1,0
2024-05-16,11,Afternoon,Velachery,13.00738,80.21888,Clear,31.6,62.5,18.8,7.1,0.0,46,47.1,0,Flyover,1,0,0,59.3,0
2023-07-17,22,Night,Ambattur,13.11105,80.15469,Fog,29.0,68.2,13.3,0.4,0.0,67,25.9,0,Coastal,1,1,0,64.8,0
2023-10-12,23,Early Morning,Porur,13.04268,80.16328,Light Rain,29.7,71.9,13.0,3.0,7.3,35,46.7,0,Coastal,1,0,0,48.5,0
2024-06-12,8,Morning Peak,OMR IT Corridor,12.92422,80.21849,Light Rain,27.5,70.4,14.0,2.4,5.8,100,5.0,0,Arterial,0,0,0,72.8,1
2023-07-06,8,Morning Peak,Anna Salai,13.06241,80.25211,Light Rain,27.4,94.7,10.6,2.3,2.9,100,12.2,0,Flyover,0,0,0,82.7,1
2022-05-02,9,Morning Peak,Anna Salai,13.0638,80.249,Clear,32.8,49.8,13.8,8.9,0.0,100,5.0,0,Coastal,0,1,0,76.6,1
2022-05-20,14,Afternoon,Tambaram,12.92405,80.12858,Clear,28.9,70.3,8.9,11.2,0.0,67,21.5,0,Urban,0,0,0,52.3,0
2022-02-03,19,Evening Peak,Tambaram,12.92098,80.13329,Clear,29.1,48.8,3.2,8.8,0.0,100,5.0,0,Arterial,0,0,0,65.4,1
2024-11-14,2,Early Morning,Manali,13.17055,80.25587,Heavy Rain,18.6,93.3,26.1,0.6,10.7,28,55.6,0,Highway,1,0,0,51.7,0
2022-12-24,10,Morning Peak,T Nagar,13.04709,80.22905,Thunderstorm,24.6,89.6,11.4,0.8,54.0,100,5.2,1,Flyover,1,0,1,99.0,0
2022-08-20,3,Early Morning,Velachery,13.00021,80.22633,Clear,33.6,64.7,13.8,9.5,0.0,27,58.4,1,Highway,0,1,0,25.1,0
2024-12-07,18,Evening Peak,Manali,13.16599,80.25833,Fog,31.5,62.5,2.0,0.9,0.0,100,5.6,1,Coastal,1,0,0,84.6,1
2024-06-12,7,Night,Adyar,13.00602,80.26582,Thunderstorm,27.1,71.2,24.8,0.8,23.1,70,31.7,0,Industrial,0,0,1,86.5,1
2022-06-28,7,Night,Manali,13.17039,80.25546,Clear,25.1,54.4,10.1,7.9,0.0,18,68.0,0,Industrial,0,0,0,23.0,0
2024-02-24,5,Night,Pallavaram,12.96444,80.15028,Heavy Rain,26.5,70.6,29.9,0.8,14.7,53,37.4,1,Arterial,1,0,0,75.7,1
2024-01-19,3,Early Morning,Manali,13.15923,80.25867,Clear,29.3,46.5,10.8,9.9,0.0,14,63.5,0,Coastal,0,0,0,11.0,0
2024-08-22,14,Afternoon,OMR IT Corridor,12.92013,80.22122,Light Rain,29.7,79.7,19.7,5.1,3.3,67,29.0,0,Urban,1,1,0,74.0,0
2022-06-16,13,Afternoon,T Nagar,13.04858,80.23908,Thunderstorm,24.9,70.9,30.5,0.6,20.1,100,5.0,0,Arterial,1,0,1,99.0,1
2024-11-17,22,Night,Velachery,13.01449,80.22198,Light Rain,23.2,88.5,3.4,3.0,5.8,48,47.4,1,Industrial,0,0,0,45.9,0
2023-06-07,20,Evening Peak,Manali,13.16593,80.25049,Light Rain,29.9,79.7,2.2,2.3,4.4,82,12.8,0,Urban,1,0,0,76.5,1
2023-02-22,3,Early Morning,ECR,12.90635,80.24766,Clear,27.5,65.4,5.5,14.7,0.0,19,54.5,0,Arterial,0,0,0,10.5,0
2022-11-05,20,Evening Peak,Poonamallee,13.04988,80.15676,Heavy Rain,28.7,80.5,19.9,1.3,20.6,75,18.9,1,Industrial,1,0,1,99.0,1
2023-10-22,19,Evening Peak,Porur,13.03235,80.15417,Thunderstorm,33.5,80.0,31.3,1.1,50.3,100,5.0,1,Urban,1,0,1,99.0,1
2022-03-29,18,Evening Peak,Pallavaram,12.96998,80.15352,Clear,22.2,64.3,10.9,14.7,0.0,61,33.1,0,Arterial,0,0,0,44.8,0
2022-08-22,11,Afternoon,GST Road,12.97647,80.19592,Thunderstorm,30.2,88.9,5.9,1.4,21.1,100,5.0,0,Industrial,0,0,1,96.6,1
2024-04-24,20,Evening Peak,Manali,13.15871,80.2519,Clear,34.3,49.3,9.3,6.8,0.0,72,29.2,0,Coastal,1,0,0,67.9,1
2024-12-11,11,Afternoon,GST Road,12.96518,80.18935,Light Rain,24.7,77.0,4.9,2.9,9.1,86,7.9,0,Arterial,0,0,1,85.0,1
2022-01-22,14,Afternoon,GST Road,12.97698,80.19923,Clear,22.0,51.9,19.4,12.1,0.0,65,28.8,1,Flyover,1,0,0,66.1,1
2023-07-05,0,Early Morning,Velachery,13.00807,80.2101,Clear,27.7,72.2,7.6,8.4,0.0,15,66.6,0,Highway,0,0,0,29.5,0
2023-12-16,11,Afternoon,Tambaram,12.91669,80.12824,Light Rain,31.1,91.6,13.0,4.9,4.7,69,29.9,1,Industrial,0,0,0,50.7,0
2023-02-10,10,Morning Peak,Manali,13.16744,80.26497,Fog,20.2,61.3,8.8,0.4,0.0,100,5.0,0,Coastal,1,0,0,79.4,1
2024-07-08,3,Early Morning,GST Road,12.97236,80.19934,Thunderstorm,23.1,67.8,14.4,1.3,25.0,60,34.6,0,Industrial,1,0,1,92.3,0
